Time,NO2,C2H5CH,VOC,CO,Temperature,Pressure,Humidity,Gas Resistance
0,134,126,356,324,20.69,1017.33,47.43,545.76
1,134,126,355,324,20.69,1017.33,47.45,543.55
2,133,125,355,324,20.68,1017.32,47.43,544.87
3,134,126,355,323,20.68,1017.32,47.45,542.67
4,133,125,354,324,20.68,1017.33,47.44,547.09
5,133,125,354,324,20.68,1017.32,47.43,544.43
6,133,124,354,324,20.68,1017.32,47.43,543.99
7,134,125,353,323,20.68,1017.32,47.44,540.49
8,133,125,353,323,20.68,1017.32,47.44,547.09
9,133,124,353,324,20.68,1017.32,47.45,542.67
10,133,123,353,324,20.68,1017.32,47.43,542.23
11,134,123,351,324,20.68,1017.32,47.44,547.54
12,133,123,352,323,20.68,1017.32,47.44,545.76
13,133,123,351,323,20.68,1017.32,47.43,543.99
14,133,123,351,323,20.68,1017.32,47.43,543.99
15,133,123,351,323,20.68,1017.32,47.44,543.11
16,133,123,350,323,20.68,1017.32,47.44,543.11
17,132,123,349,323,20.68,1017.32,47.43,545.76
18,132,122,349,323,20.67,1017.31,47.43,543.99
19,132,122,349,323,20.67,1017.31,47.43,543.99
20,132,123,349,323,20.67,1017.32,47.43,546.65
21,132,122,349,323,20.67,1017.32,47.43,546.65
22,132,122,349,324,20.67,1017.32,47.43,545.76
23,132,121,348,323,20.67,1017.32,47.42,547.54
24,132,122,347,324,20.67,1017.32,47.41,543.99
25,132,122,347,324,20.67,1017.32,47.43,546.20
26,131,121,348,324,20.67,1017.32,47.41,546.65
27,132,121,346,324,20.67,1017.31,47.41,546.65
28,131,121,346,324,20.67,1017.31,47.42,544.43
29,132,120,347,324,20.67,1017.31,47.42,547.09
30,132,121,346,324,20.67,1017.31,47.41,549.78
31,132,120,346,323,20.67,1017.31,47.41,544.43
32,131,120,346,324,20.67,1017.31,47.41,546.65
33,131,120,345,324,20.67,1017.31,47.41,544.87
34,131,120,345,323,20.67,1017.31,47.40,546.20
35,131,120,345,324,20.67,1017.31,47.40,545.76
36,130,120,344,323,20.67,1017.31,47.39,547.54
